Env,Date,QV2M,T2MDEW,PS,RH2M,WS2M,SWDIR,T2MMAX,T2MMIN,T2MWET,T2M,PRECTOTCORR
ARH1_2016,20160828,1.581328985,1.322755462,1.027081508,-0.898854831,-0.377927338,1.072862243,1.57056813,1.472377268,1.448194895,1.540485686,-0.381542832
ARH1_2016,20161228,-0.118960766,0.131379906,1.052778001,0.93820641,0.285851055,-1.31503638,-0.075548655,-0.353862662,0.009396931,-0.104398083,0.156463829
ARH1_2016,20160830,1.704509122,1.374346705,0.975688522,-0.678038055,-0.440547941,1.025640303,1.459252856,1.628833695,1.460277824,1.517343382,-0.429014007
ARH1_2016,20160831,1.72874128,1.385811426,0.909611825,-0.589039658,-0.496906484,1.083072392,1.471059021,1.576681553,1.457489456,1.501321787,-0.43059638
ARH1_2016,20160901,1.532864669,1.289316694,0.898599043,-0.473173821,0.561381709,0.937577767,1.237465605,1.473292218,1.327365609,1.339325658,-0.433761125
ARH1_2016,20161012,0.016335449,0.321503191,1.115183769,-2.342140147,-0.108658745,0.078648973,1.072179288,0.78707982,0.640497588,0.926324539,-0.302424205
ARH1_2016,20161013,0.28692788,0.542199063,1.155563973,-0.992890872,-0.033514021,-0.636061464,0.566200768,0.958175444,0.642356501,0.72516451,0.333689553
ARH1_2016,20161014,0.668584368,0.829772474,1.1592349,0.990262076,-0.722340655,-1.612406973,0.296345558,0.85295621,0.683252567,0.536465723,2.862320859
ARH1_2016,20160511,1.409684533,1.248234778,1.02341058,0.423527004,0.323423417,0.904394782,0.993752618,1.183253111,1.168428624,1.07407925,-0.433761125
ARH1_2016,20160906,1.506613165,1.28549512,1.140880262,-0.971900685,-0.521954725,0.843133888,1.497201245,1.550148007,1.418452302,1.51912356,-0.433761125
ARH1_2016,20160513,0.064799765,0.383603761,1.12986748,-0.998768125,-0.352879097,2.024958647,0.637881059,0.506190211,0.514091566,0.628144851,-0.433761125
ARH1_2016,20160908,1.827689258,1.443135029,0.990372232,-0.384175425,-0.127444926,0.404097476,1.376609698,1.570276904,1.464925104,1.461267799,0.184946535
ARH1_2016,20160909,1.767108863,1.410651654,0.953662956,-0.400127968,-0.00846578,0.326245089,1.380826185,1.508975263,1.438900335,1.44168585,-0.376795714
ARH1_2016,20160801,1.975101552,1.510012566,1.00872687,-0.279224485,-0.434285881,1.357470149,1.44070031,1.552892856,1.525339747,1.513783028,-0.419519772
ARH1_2016,20160802,1.851921416,1.446956603,1.00872687,-0.97693833,-0.659720052,1.469781789,1.582374296,1.650792492,1.572742006,1.663317916,-0.425849262
ARH1_2016,20160803,1.704509122,1.380079066,0.946321101,-1.318658588,-0.997871309,1.40341582,1.630442255,1.652622392,1.556011797,1.694471018,-0.421102145
ARH1_2016,20160804,1.926637237,1.476573798,0.894928115,-1.008843415,-0.835057741,1.426388655,1.597553651,1.615109447,1.595978407,1.679339511,-0.427431635
ARH1_2016,20160805,2.061933452,1.537718975,0.88758626,-0.704905495,-0.722340655,0.875040604,1.521656873,1.73130808,1.60713188,1.646406232,0.026709282
ARH1_2016,20160806,2.074049531,1.545362122,0.883915332,-0.132293171,-0.678506233,0.45642449,1.425520955,1.637068244,1.535563764,1.501321787,0.474520708
ARH1_2016,20160807,1.851921416,1.446001209,0.880244405,0.150654562,-0.371665278,0.55980225,1.137113198,1.516294862,1.393356988,1.322413975,0.061521477
ARH1_2016,20160629,1.236020734,1.139319932,0.972017594,-1.066776334,0.148085728,1.838623426,1.463469344,1.427544725,1.298552471,1.425664254,-0.384707577
ARH1_2016,20160630,0.830132088,0.910980912,0.961004811,-1.759452533,-0.634671811,1.866701336,1.513223898,1.166784014,1.193523938,1.437235407,-0.387872322
ARH1_2016,20160701,1.248136813,1.155561619,0.964675739,-1.433684817,-0.434285881,1.162201047,1.462626046,1.39003178,1.338519081,1.487080369,-0.422684517
ARH1_2016,20160702,1.433916691,1.245368598,0.986701304,-1.376591506,-0.640933871,1.368956567,1.612733007,1.541913458,1.447265439,1.611692776,-0.433761125
ARH1_2016,20160129,-0.526868759,-0.216383287,0.986701304,0.534355196,-0.402975579,0.008454198,-0.116026936,-0.522213437,-0.308477038,-0.388336353,-0.433761125
ARH1_2016,20160130,-0.07049645,0.237428572,0.821509564,0.749294719,1.644718143,-0.119172666,0.137805621,-0.068398304,0.135802954,0.038906184,-0.433761125
ARH1_2016,20160923,0.890712483,0.960661368,0.990372232,-2.17925629,-1.035443671,0.617234339,1.548642395,1.505315463,1.279033894,1.554727104,-0.433761125
ARH1_2016,20160815,1.754992784,1.408740867,1.00872687,-0.017266941,0.248278693,0.238182553,1.250115068,1.485186566,1.38592134,1.341995924,-0.028673757
ARH1_2016,20160816,2.001353057,1.523388074,1.111512842,1.195126309,-0.759913017,-0.683283404,0.806540565,1.519039711,1.344095818,1.154187225,4.191513785
ARH1_2016,20160817,1.839805337,1.45746593,1.14455119,0.691361801,-0.772437138,-0.521197287,0.932191898,1.481526767,1.335730713,1.201361922,-0.066650698
ARH1_2016,20160818,1.692393043,1.384856032,1.089487276,0.408414068,-1.035443671,-0.195748784,0.972670179,1.476952018,1.298552471,1.197801568,0.154881457
ARH1_2016,20160205,-1.043821462,-1.008404407,1.518985802,-1.255688024,-0.916464525,0.046742257,-0.517436562,-0.877213984,-0.843843722,-0.676725066,-0.433761125
ARH1_2016,20160929,-0.169444429,0.172461822,1.137209335,-1.790518011,0.329685477,0.757623889,0.765218986,0.528149008,0.417428137,0.640606092,-0.433761125
ARH1_2016,20161219,-1.352781476,-1.847239802,1.80898908,-1.239735481,0.661574674,-0.290192663,-1.479639048,-1.525913438,-1.719391321,-1.571264129,-0.432178753
ARH1_2016,20161220,-1.104401857,-1.142159481,1.544682295,0.213625125,-0.709816535,-0.536512511,-0.939085329,-1.219405234,-1.161717691,-1.160043187,-0.433761125
ARH1_2016,20161001,0.151631665,0.455258265,1.041765218,-1.60160632,-0.791223319,0.148843748,0.886653831,0.789824669,0.669310726,0.857787715,-0.433761125
ARH1_2016,20161002,0.016335449,0.343477239,1.03809429,-2.158266102,-0.82253362,0.572564936,1.06458961,0.866680458,0.660016165,0.944126311,-0.433761125
ARH1_2016,20161004,0.139515586,0.433284217,0.861889767,-2.22627431,-0.202589649,0.541934489,1.293123242,0.878574806,0.786422188,1.102562085,-0.433761125
ARH1_2016,20161005,0.719068031,0.846969555,0.964675739,-1.74349999,-0.083610503,0.365809417,1.344564391,1.253704251,1.081989212,1.282359987,-0.402113674
ARH1_2016,20161225,0.719068031,0.856523488,1.155563973,1.058270284,1.031036232,-1.3061025,0.462475172,0.614154295,0.700912232,0.544476521,-0.41160791
ARH1_2016,20160607,0.929080066,0.973081482,0.825180491,-0.924882664,-0.190065529,1.9943282,1.202890406,0.995688389,1.076412476,1.155967403,-0.433761125
ARH1_2016,20160608,0.719068031,0.847924948,0.942650173,-1.045786146,-0.352879097,2.033892527,1.100851404,1.014902336,0.985325783,1.098111642,-0.433761125
ARH1_2016,20160609,0.878596404,0.94728586,0.968346666,-1.045786146,-0.672244173,1.880740291,1.234092415,0.981964141,1.073624107,1.173769175,-0.433761125
ARH1_2016,20161010,-0.551100917,-0.248866662,1.2656918,-3.207775494,-0.296520554,0.14756748,0.892556914,0.792569519,0.269644625,0.748306815,-0.433761125
ARH1_2016,20161011,-0.193676587,0.118959792,1.177589538,-2.735076464,-0.077348443,0.515132848,1.144702876,0.669051287,0.51780939,0.880930019,-0.433761125
ARH1_2016,20161121,-1.043821462,-1.036110815,1.247337162,-2.294282519,-0.565789147,-0.139592964,-0.046876539,-0.608218724,-0.707213683,-0.39011653,-0.433761125
ARH1_2016,20161122,-1.019589304,-0.981653392,1.122525624,-3.055806534,0.348471658,-0.573524301,0.093110852,-0.346543063,-0.534334858,-0.107068349,-0.433761125
ARH1_2016,20161123,-0.106844687,0.189658903,1.02341058,-0.033219484,0.805602061,-1.302273694,0.228881755,0.17955311,0.175769564,0.159958237,1.506227599
ARH1_2016,20161015,0.559539657,0.751430216,1.100500059,-0.41608051,-0.296520554,0.318587477,1.013148461,0.760546274,0.805011309,0.842656208,-0.414772655
ARH1_2016,20161016,0.706951952,0.842192588,0.997714087,-0.898854831,0.135561607,0.28795703,1.127836925,1.018562135,0.937923524,1.011773046,-0.433761125
ARH1_2016,20161017,0.694835873,0.836460227,0.839864201,-1.176764918,0.818126181,0.367085685,1.208793489,1.028626584,0.977890134,1.094551288,-0.433761125
ARH1_2016,20161018,1.026008698,1.035182052,0.858218839,-0.714980785,0.38604402,0.122042107,1.218913059,1.184168061,1.106155069,1.154187225,-0.433761125
ARH1_2016,20161019,1.013892619,1.029449692,0.949992029,-0.746885871,-0.321568795,-0.015794906,1.250958365,1.171358763,1.11544963,1.177329529,-0.43059638
ARH1_2016,20161020,0.620120052,0.764805723,1.016068725,-0.08527515,0.461188744,-1.018942056,0.657276902,0.615069245,0.737161018,0.700242029,0.178617045
ARH1_2016,20161021,-0.563216996,-0.285171611,1.188602321,-1.496655381,0.373519899,0.455148222,0.278636309,0.216151104,-0.051017712,0.167078946,-0.433761125
ARH1_2016,20160623,1.827689258,1.439313456,0.983030377,-0.845959557,0.235754572,1.685471189,1.489611567,1.66543169,1.530916484,1.590330649,-0.433761125
ARH1_2016,20160624,1.791341021,1.425937948,1.001385015,-0.809016827,-0.20885171,1.329392239,1.357213854,1.635238344,1.508609539,1.560957725,-0.427431635
ARH1_2016,20160625,1.494497086,1.28262894,1.030752435,-1.323696233,-0.590837389,1.538700296,1.600926842,1.563872255,1.463995648,1.60902251,-0.433761125
ARH1_2016,20160626,1.569212906,1.320844675,1.056448928,-1.418571882,-0.835057741,1.449361491,1.565508345,1.59681045,1.512327363,1.665988182,0.090004183
ARH1_2016,20161026,-0.046264292,0.285198242,1.1592349,-1.622596508,-0.478120303,0.0531236,0.901833186,0.64892239,0.510373742,0.710923093,-0.43059638
ARH1_2016,20160808,1.383433029,1.22339455,0.854547912,-0.845959557,-0.42176176,1.049889407,1.347937582,1.371732783,1.317141592,1.383830089,-0.332489283
ARH1_2016,20160809,1.716625201,1.385811426,0.883915332,-0.82496937,-0.647195931,1.150714629,1.534306336,1.507145363,1.482584769,1.547606395,-0.419519772
ARH1_2016,20160810,2.061933452,1.544406728,0.942650173,-0.468136176,-0.534478846,0.909499857,1.48876827,1.659027041,1.582966022,1.592110826,-0.400531302
ARH1_2016,20160811,2.112417114,1.562559203,0.88758626,-0.321204861,-0.453072062,1.015430154,1.449976583,1.685560587,1.579248198,1.569858611,-0.254953029
ARH1_2016,20161031,0.4484756,0.669266384,1.030752435,-1.260725669,-0.359141157,0.073543899,1.201203811,0.885894405,0.839401183,0.985960476,-0.433761125
ARH1_2016,20161101,0.040567607,0.359718926,1.067461711,-2.016372432,-0.002203719,0.118213301,1.05109685,0.760546274,0.642356501,0.896061526,-0.433761125
ARH1_2016,20161102,0.28692788,0.567039292,1.214298814,-1.438722462,-0.196327589,-0.795595044,0.92460222,0.98745384,0.746455578,0.901402057,-0.433761125
ARH1_2016,20161103,0.682719794,0.83454944,1.203286031,-0.730933328,-0.453072062,-0.553104003,1.022424734,0.949025946,0.910969299,0.967268615,-0.315083185
ARH1_2016,20161104,-0.205792666,0.080744057,1.320755713,-1.796395263,0.730457337,0.132252256,0.662336687,0.541873256,0.352366213,0.600552104,-0.360971989
ARH1_2016,20161105,-0.512733333,-0.189632272,1.339110351,-1.586493385,-0.315306735,-0.388465348,0.179970498,0.17772321,0.006608563,0.188441073,-0.433761125
ARH1_2016,20161106,-0.35320496,-0.021483036,1.258349945,-1.89546895,-0.359141157,-0.337414603,0.73317368,0.322285288,0.231536927,0.463478456,-0.433761125
ARH1_2016,20161107,-0.476385096,-0.181033732,1.254679017,-2.126361016,-0.634671811,-0.736886687,0.513073024,0.233535152,0.112566552,0.38337048,-0.16159305
ARH1_2016,20161108,0.262695722,0.549842211,1.239995307,0.161569459,-0.521954725,-1.3061025,0.35368979,0.685520385,0.503867549,0.453687481,-0.175834402
ARH1_2016,20160529,1.347084792,1.214796009,1.074803566,0.134702019,-0.722340655,1.548910445,1.10928438,1.013987386,1.168428624,1.107012528,-0.264447264
ARH1_2016,20160530,1.149188835,1.105881163,0.994043159,-0.305252318,-0.61588563,1.45063776,1.077239073,1.082608626,1.121955822,1.116803503,0.814730803
ARH1_2016,20160528,1.211788576,1.138364538,0.957333884,0.518402653,0.173133969,0.697639263,0.750882928,1.159464415,1.042952058,0.937895691,-0.373630969
ARH1_2016,20161125,-0.551100917,-0.220204861,1.412528903,0.366433693,-0.396713519,-0.966615042,-0.146385647,-0.212045433,-0.26572206,-0.304668023,-0.433761125
ARH1_2016,20161003,0.09105127,0.399845449,0.946321101,-1.880356015,-0.496906484,0.623615682,1.166628612,0.734927677,0.693476583,0.955697463,-0.433761125
ARH1_2016,20160210,-1.104401857,-1.17846443,1.251008089,-0.620944744,-0.077348443,0.193513151,-0.91125651,-1.102291651,-1.108738696,-1.026529894,-0.433761125
ARH1_2016,20160603,1.544980748,1.311290742,0.972017594,0.686324156,-1.047967791,-0.320823111,0.758472606,1.330560039,1.191665026,1.059837832,1.101140231
ARH1_2016,20161226,1.013892619,1.042825199,1.184931393,0.943244055,1.757435228,-0.822396686,0.597402777,1.020392035,0.901674738,0.753647346,-0.106210011
ARH1_2016,20161227,-0.500617254,-0.244089696,1.29505922,-0.500041262,0.141823668,-0.837711909,0.050945975,-0.22942948,-0.1950834,-0.14534216,-0.104627638
ARH1_2016,20160606,0.854364246,0.931999566,0.795813071,-0.830846622,-0.396713519,1.857767455,1.014835056,1.024966784,1.021574569,1.087430579,-0.433761125
ARH1_2016,20161229,-0.833809426,-0.677838294,1.339110351,-0.903892476,0.955891508,-0.253180873,-0.454189247,-0.483785542,-0.560359627,-0.440851582,-0.425849262
ARH1_2016,20161120,-1.092285778,-1.135471727,1.434554468,-2.137275914,-0.722340655,-0.172775949,-0.315045154,-0.692394112,-0.824325145,-0.521849646,-0.433761125
ARH1_2016,20161231,-0.526868759,-0.240268122,0.935308318,0.974309533,0.035368642,-1.680049211,-0.733320731,-0.199236134,-0.362385489,-0.471114595,0.803654195
ARH1_2016,20160218,-0.42792078,-0.110334621,1.313413858,0.187597292,0.868222664,0.382400909,0.088894364,-0.454507147,-0.142104405,-0.169374553,-0.433761125
ARH1_2016,20160219,0.139515586,0.427551857,1.1592349,0.722427279,1.206373921,-0.108962517,0.29212907,0.10727207,0.324482532,0.223154529,-0.433761125
ARH1_2016,20161124,-0.476385096,-0.14090721,1.262020872,0.119589084,-0.716078595,-1.329075335,-0.082295035,-0.124210246,-0.15976407,-0.176495262,-0.433761125
ARH1_2016,20161029,0.103167349,0.421819497,1.148222117,-1.738462345,-0.271472313,0.165435241,1.100851404,0.776100421,0.661875078,0.874699399,-0.433761125
ARH1_2016,20161126,-0.809577268,-0.584209742,1.441896323,-0.347232694,-0.559527087,-0.148526844,-0.28552974,-0.530447985,-0.535264314,-0.482685747,-0.433761125
ARH1_2016,20161127,-0.896409168,-0.752358978,1.107841914,-1.055861436,-0.165017287,-1.133806233,-0.435636701,-0.56704598,-0.622633183,-0.492476722,-0.43059638
ARH1_2016,20161128,0.00421937,0.265134981,0.480113299,0.854245658,1.763697289,-1.733652493,0.056849058,0.120081368,0.142309146,0.024664766,6.034977785
ARH1_2016,20161129,0.028451528,0.324369371,0.564544634,0.428564649,0.085465125,-0.907906684,0.515602916,0.056949828,0.262208976,0.200902313,0.741941666
ARH1_2016,20161130,-0.599565233,-0.382621737,0.806825853,-0.699028242,0.329685477,-0.745820567,-0.271193682,-0.317264667,-0.288958461,-0.197857389,0.661240667
ARH1_2016,20161201,-0.932757405,-0.817325729,1.111512842,-1.402619339,-0.496906484,-0.207235202,-0.188550524,-0.614623373,-0.620774271,-0.426610164,-0.433761125
ARH1_2016,20161202,-0.833809426,-0.646310312,1.273033655,-1.360638963,-0.82253362,-0.348901021,-0.061212597,-0.371246709,-0.478567495,-0.315349086,-0.433761125
ARH1_2016,20161203,-0.662164974,-0.37497859,1.262020872,0.618315947,0.223230452,-1.625169659,-0.77126912,-0.267857374,-0.461837286,-0.533420798,3.080688268
ARH1_2016,20161204,-0.563216996,-0.254599023,0.997714087,1.074222827,-0.108658745,-1.496266527,-0.724044458,-0.268772324,-0.386551346,-0.503157785,-0.248623539
ARH1_2016,20161205,-0.512733333,-0.203963173,0.839864201,1.504941482,-0.158755227,-1.607301898,-0.756089764,-0.341968313,-0.37632733,-0.529860444,2.512616529
ARH1_2016,20161027,0.262695722,0.537422097,1.221640669,-1.396742087,-0.722340655,-0.024728787,0.974356774,0.775185471,0.709277336,0.857787715,-0.416355027
ARH1_2016,20161028,0.28692788,0.567994685,1.214298814,-1.302706045,-0.778699198,0.146291211,1.058686528,0.771525672,0.750173402,0.908522766,-0.433761125
ARH1_2016,20160220,0.533288153,0.739010102,1.078474494,0.93820641,1.093656835,-0.956404893,0.301405343,0.761461223,0.600530978,0.462588368,-0.433761125
ARH1_2016,20160920,0.779648426,0.89091765,1.060119856,-1.460552258,-0.40923764,0.982247169,1.506477518,1.153059766,1.111731805,1.300161759,-0.433761125
ARH1_2016,20161210,-1.167001599,-1.274003769,1.588733426,-0.919845019,-0.490644424,-0.325928185,-0.866561741,-1.079417904,-1.164506059,-1.043441578,-0.433761125
ARH1_2016,20161211,-0.650048895,-0.497268944,1.071132638,-0.589039658,1.751173168,-1.493713989,-0.338657485,-0.70154361,-0.446965989,-0.392786796,0.574210178
ARH1_2016,20160922,0.902828562,0.961616761,0.972017594,-1.754414888,-0.972823068,0.577670011,1.552015585,1.219851106,1.222337075,1.444356115,-0.433761125
ARH1_2016,20161213,-0.563216996,-0.25937599,1.060119856,0.722427279,0.223230452,-1.28695847,-0.478644876,-0.404184904,-0.353090928,-0.434620961,-0.395784184
ARH1_2016,20161214,-0.896409168,-0.739938864,1.269362727,0.297585877,0.461188744,-1.038086085,-0.764522739,-0.714352908,-0.783429079,-0.810238359,-0.432178753
ARH1_2016,20161215,-1.215465915,-1.430688284,1.493289309,-0.892977578,0.329685477,-0.385912811,-1.206410647,-1.028180712,-1.316936852,-1.188526023,-0.433761125
ARH1_2016,20161216,-0.746977527,-0.690258408,1.027081508,-0.080237505,1.275256584,-1.457978468,-0.272880277,-1.036415261,-0.690483474,-0.680285421,-0.391037067
ARH1_2016,20161217,0.890712483,0.893783831,0.64530504,1.048194994,2.746840757,-1.41841414,0.625231596,-0.273347074,0.746455578,0.596101661,2.746807664
ARH1_2016,20161218,-1.278065656,-1.59023898,1.55202415,-1.423609527,1.782483469,-0.512263406,-1.35567431,-1.307240421,-1.449849067,-1.295336657,0.096333673
ARH1_2016,20160204,-1.043821462,-1.021779914,1.434554468,-0.604992201,-0.133706986,0.224143598,-0.826926757,-0.868979435,-0.949801712,-0.868094119,-0.433761125
ARH1_2016,20160527,1.470264928,1.265431859,0.850876984,0.565420674,0.868222664,-0.613088629,0.86978788,1.303111543,1.1647108,1.052717123,1.541039795
ARH1_2016,20161207,-0.833809426,-0.646310312,1.203286031,-0.137330816,-0.108658745,-1.075097876,-0.637184812,-0.50299949,-0.634716111,-0.612638685,-0.433761125
ARH1_2016,20161208,-1.142769441,-1.239609607,1.596075281,-1.213707649,0.548857588,-0.824949223,-1.21231373,-0.979688369,-1.118962713,-0.988256083,-0.433761125
ARH1_2016,20160208,-0.944873484,-0.845032137,0.994043159,-0.463098531,1.344139248,-0.610536092,-0.85306898,-0.70337351,-0.793653096,-0.731020472,-0.433761125
ARH1_2016,20160209,-1.15488552,-1.277825342,1.078474494,-0.898854831,1.20011186,0.109279421,-0.95932447,-1.025435862,-1.16915334,-1.048782109,-0.433761125
ARH1_2016,20160602,1.298620476,1.185178814,0.986701304,0.161569459,-0.972823068,0.738479859,0.877377558,1.208871707,1.133109295,1.066068452,-0.207481853
ARH1_2016,20160604,1.544980748,1.305558381,0.850876984,0.623353592,-0.853843922,0.725717173,0.893400211,1.25736405,1.199100674,1.08030987,-0.079309678
ARH1_2016,20160605,1.175440339,1.109702736,0.788471215,-0.263271943,-0.684768293,1.277065225,1.055313338,1.231745454,1.126603102,1.124814301,-0.356224871
ARH1_2016,20160911,0.214231406,0.482964673,1.118854697,-1.748537635,-0.146231107,1.074138511,1.205420298,0.940791397,0.770621435,1.025124375,-0.433761125
ARH1_2016,20160912,0.755416268,0.851746521,1.012397797,-1.533598111,-0.759913017,0.920986275,1.424677657,0.924322299,1.058752811,1.23518529,-0.433761125
ARH1_2016,20161230,-1.043821462,-1.030378455,1.350123134,-1.286753502,-0.165017287,-0.244246992,-0.46683871,-0.831466491,-0.867080124,-0.700757459,-0.433761125
ARH1_2016,20160914,1.260252892,1.16416016,1.056448928,-1.344686421,-0.759913017,0.650417323,1.55032899,1.474207168,1.35524929,1.510222673,-0.433761125
ARH1_2016,20160915,1.260252892,1.155561619,0.997714087,-1.522683214,-0.753650957,0.632549562,1.636345338,1.505315463,1.386850796,1.578759497,-0.354642498
ARH1_2016,20160331,1.124956677,1.056200707,0.535177213,0.80638803,1.106180956,-0.03111013,0.75003963,0.594025398,0.928628964,0.795481511,2.990493034
ARH1_2016,20160526,1.754992784,1.408740867,0.979359449,0.576335571,0.19192015,0.629997025,1.023268031,1.411075627,1.305058664,1.186230416,0.764094882
ARH1_2016,20160413,-0.205792666,0.145710807,1.133538407,0.103636541,-0.052300202,-0.560761615,0.219605482,0.100867421,0.126508393,0.107443008,-0.395784184
ARH1_2016,20160512,1.124956677,1.085817902,1.049107073,0.759370009,0.223230452,0.432175386,0.635351166,0.845636611,0.962089381,0.830194968,0.270394652
ARH1_2016,20160127,-0.981221721,-0.898534167,1.324426641,0.077608708,0.016582462,0.045465989,-0.857285468,-0.915641879,-0.913552926,-0.91259855,-0.432178753
ARH1_2016,20160514,-0.082612529,0.25653644,1.107841914,-0.652010222,0.304637236,1.43149373,0.241531218,0.473252016,0.319835251,0.373579506,-0.433761125
ARH1_2016,20160515,-0.254256981,0.096030351,1.195944176,-1.008843415,-0.233899951,1.315353284,0.239001325,0.394566328,0.210159438,0.313053479,-0.433761125
ARH1_2016,20160910,1.421800612,1.236770057,1.02341058,-0.447145988,0.166871909,0.452595684,1.277943886,1.303111543,1.259515317,1.260107771,-0.129945599
ARH1_2016,20160924,0.977544382,1.00652025,1.00872687,-2.174218645,-1.129374575,0.421965237,1.613576305,1.59498055,1.332012889,1.613472953,-0.40527842
ARH1_2016,20160925,1.00177654,1.018940365,0.983030377,-2.011334787,-0.847581861,0.395163596,1.652367991,1.581256302,1.323647785,1.584990117,-0.338818773
ARH1_2016,20160913,1.322852634,1.196643535,1.041765218,-1.129746897,-0.835057741,0.623615682,1.453349773,1.439439073,1.344095818,1.460377711,-0.419519772
ARH1_2016,20160927,-0.292624565,0.027242027,0.968346666,-2.594022402,-0.233899951,0.9158812,0.98616294,0.796229318,0.450888554,0.839985942,-0.433761125
ARH1_2016,20160928,-0.242140902,0.083610237,0.905940898,-2.636002777,0.411092261,0.875040604,1.341191201,0.540043356,0.528033406,0.932555159,-0.433761125
ARH1_2016,20161206,-0.563216996,-0.26510835,0.850876984,0.696399446,0.129299547,-1.261433097,-0.444069677,-0.328244065,-0.353090928,-0.428390341,-0.114121874
ARH1_2016,20160303,-0.26637306,0.064502369,0.88758626,0.828217825,0.060416884,-1.001074295,-0.143012457,-0.030885359,-0.047299888,-0.150682692,0.677064392
ARH1_2016,20160412,-0.403688622,-0.071163492,1.203286031,-0.662925119,0.79307794,1.441703879,0.055162463,0.148444814,-0.002685998,0.0611584,-0.403696047
ARH1_2016,20161030,0.349527621,0.598567273,1.115183769,-1.423609527,-0.346617037,0.06333375,1.125307033,0.815443265,0.776198172,0.929884893,-0.433761125
ARH1_2016,20161209,-1.215465915,-1.417312777,1.746583311,-0.542021637,-0.146231107,-0.254457141,-1.16761896,-1.162678342,-1.352256181,-1.271304264,-0.433761125
ARH1_2016,20160921,0.755416268,0.869898996,1.019739652,-1.349724066,-0.590837389,0.876316872,1.380826185,1.201552108,1.068976827,1.237855556,-0.433761125
ARH1_2016,20160309,0.80589993,0.899516191,0.880244405,1.520054417,0.617740251,-1.626445928,0.257553871,0.774270522,0.699982776,0.501752267,14.63991961
ARH1_2016,20160310,0.878596404,0.940598107,0.946321101,1.530969315,0.016582462,-1.637932346,0.293815665,0.644347641,0.740878842,0.544476521,6.587225799
ARH1_2016,20160407,-0.143192924,0.184881936,0.858218839,-0.479051074,0.37978196,0.992457318,0.513916321,0.022181733,0.238972575,0.286350821,-0.433761125
ARH1_2016,20160408,-0.488501175,-0.173390585,1.104170987,-0.6830757,0.523809347,1.488925819,0.055162463,-0.054674056,-0.083548674,0.000632374,-0.433761125
ARH1_2016,20160926,0.571655736,0.728500774,1.052778001,-1.260725669,0.680360855,-0.354006095,0.769435474,1.083523576,0.871002689,0.989520831,-0.329324538
ARH1_2016,20161023,-0.488501175,-0.171479798,1.225311596,-2.105370828,-0.271472313,0.252221508,0.710404646,0.17863816,0.138591322,0.424314557,-0.433761125
ARH1_2016,20161024,-0.058380371,0.278510488,1.273033655,-1.354761711,-0.766175077,-0.052806697,0.687635613,0.552852654,0.436017258,0.575629622,-0.433761125
ARH1_2016,20160525,1.557096827,1.316067708,1.041765218,0.691361801,0.523809347,0.026321959,0.905206377,1.244554752,1.198171218,1.067848629,1.859096674
ARH1_2016,20160411,0.656468289,0.797289098,0.986701304,0.969271888,1.074870654,-1.552422347,0.389108286,0.434824122,0.654439429,0.511543242,4.012705689
ARH1_2016,20160520,0.743300189,0.871809783,0.927966463,0.371471338,-0.20885171,0.525342997,0.694381993,0.874000057,0.803152397,0.72516451,0.862201978
ARH1_2016,20160414,0.311160038,0.559396144,1.00872687,0.833255471,-0.158755227,-0.553104003,0.286225987,0.204256756,0.441593994,0.324624631,0.324195318
ARH1_2016,20160917,1.716625201,1.387722213,0.949992029,-0.347232694,-0.678506233,0.250945239,1.376609698,1.543743358,1.411016653,1.410532748,0.18178179
ARH1_2016,20160531,1.37131695,1.222439156,0.876573477,0.019675789,-0.903940404,0.949064185,0.971826882,1.162209264,1.19073557,1.140835896,-0.06823307
ARH1_2016,20160601,1.482381007,1.277851973,0.924295536,0.633428882,-0.753650957,0.284128224,0.878220856,1.265598599,1.167499168,1.045596414,0.278306514
ARH1_2016,20160406,0.115283428,0.404622416,0.88758626,0.119589084,1.150015378,-0.288916395,0.221292077,0.276537795,0.364449142,0.320174188,0.012467929
ARH1_2016,20160522,0.139515586,0.440927364,1.052778001,-1.418571882,-0.465596182,1.943277454,0.810757053,0.626963593,0.633991396,0.805272486,-0.433761125
ARH1_2016,20160311,0.397991937,0.630095255,1.118854697,1.551959502,0.367257839,-1.200172203,0.037453215,0.5812161,0.439735082,0.255197719,1.226147661
ARH1_2016,20161022,-0.650048895,-0.373067803,1.188602321,-2.205284123,-0.860105982,0.406650013,0.472594742,0.04139568,-0.050088256,0.251637365,-0.433761125
ARH1_2016,20160201,0.115283428,0.402711629,0.832522346,0.964234243,0.104251306,-1.032981011,-0.046033241,0.297581642,0.274291905,0.150167262,-0.341983518
ARH1_2016,20160202,0.668584368,0.770538083,0.597582982,0.906301324,1.625931962,-1.072545339,0.597402777,0.354308534,0.63770922,0.503532444,2.224624728
ARH1_2016,20161025,-0.058380371,0.276599701,1.228982524,-1.428647172,-0.753650957,0.179474196,0.919542435,0.416525124,0.470407131,0.642386269,-0.433761125
ARH1_2016,20160524,1.112840598,1.081996328,1.00872687,-0.27418684,-0.133706986,1.316629552,1.017364949,1.014902336,1.08477758,1.069628806,-0.08089205
ARH1_2016,20160228,-0.26637306,0.053037648,1.041765218,0.134702019,1.381711609,0.609576727,0.116723183,-0.206555733,0.02612714,0.000632374,-0.433761125
